2
9
darkpad1.ss darkpad2.ss darkpad3.ss darkpad4.ss darkpad5.ss darkpad6.ss darkpad7.ss darkpad8.ss darkpad9.ss
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.041
0.1041666666667	0.1041666666667	0.1041666666667	0.1041666666667	0.1041666666667	0.1041666666667	0.1041666666667	0.1041666666667	0.1666666666666
